ano;regiao;pop_faixas;em;acesso_esgoto;pbf;desocupados;informalidade;municipio_rural
2016;Nordeste;10.000-24.999;32,56;8,99;80,90;53,85;4,23;Rural
2016;Nordeste;25.000-49.999;32,66;0,96;75,04;81,96;90,00;Rural
2016;Nordeste;25.000-49.999;32,88;35,75;72,53;69,34;61,26;Rural
2016;Nordeste;10.000-24.999;13,33;3,71;75,98;82,56;21,62;Rural
2016;Nordeste;50.000-99.999;31,47;4,49;74,53;62,04;75,60;Rural
2016;Nordeste;10.000-24.999;22,22;12,99;76,30;66,67;83,33;Rural
2016;Nordeste;10.000-24.999;18,18;29,13;85,44;74,47;9,09;Urbano
2016;Nordeste;25.000-49.999;30,29;20,10;79,47;83,76;34,50;Rural
2016;Nordeste;10.000-24.999;35,62;1,97;74,55;84,85;36,04;Rural
2016;Nordeste;10.000-24.999;38,36;49,96;86,86;77,40;32,33;Urbano
2016;Nordeste;50.000-99.999;30,85;2,74;61,35;76,68;61,01;Urbano
2016;Nordeste;50.000-99.999;33,46;51,60;56,71;78,73;54,55;Urbano
2016;Nordeste;10.000-24.999;40,62;20,00;65,26;87,10;81,25;Rural
2016;Nordeste;10.000-24.999;38,46;3,76;67,67;69,75;78,79;Rural
2016;Nordeste;25.000-49.999;42,53;5,10;69,82;85,27;80,09;Urbano
2016;Nordeste;25.000-49.999;36,45;19,00;73,45;80,56;75,90;Rural
2016;Nordeste;25.000-49.999;30,92;5,16;64,98;72,49;57,91;Rural
2016;Nordeste;25.000-49.999;52,88;24,86;72,63;66,68;26,68;Rural
2016;Nordeste;5.000-9.999;13,64;64,41;73,90;63,20;26,67;Urbano
2016;Nordeste;25.000-49.999;32,50;5,49;65,22;75,96;79,35;Urbano
2016;Nordeste;10.000-24.999;43,90;0,73;73,24;69,19;57,14;Rural
2016;Nordeste;10.000-24.999;34,15;9,31;71,72;94,26;42,86;Urbano
2016;Nordeste;10.000-24.999;36,78;8,78;71,06;55,71;31,39;Rural
2016;Nordeste;50.000-99.999;47,74;44,93;70,81;84,11;61,02;Urbano
2016;Nordeste;50.000-99.999;37,21;34,82;71,91;79,96;68,72;Urbano
2016;Nordeste;10.000-24.999;25,82;0,31;58,21;76,30;71,54;Urbano
2016;Nordeste;25.000-49.999;30,51;3,07;69,05;87,93;52,59;Rural
2016;Nordeste;50.000-99.999;34,18;12,47;62,65;78,52;65,34;Urbano
2016;Nordeste;25.000-49.999;24,71;23,07;74,06;74,43;13,95;Rural
2016;Nordeste;10.000-24.999;41,18;15,49;80,28;63,24;19,23;Rural
2016;Nordeste;25.000-49.999;37,68;5,79;73,09;68,14;33,53;Rural
2016;Nordeste;25.000-49.999;30,43;11,22;79,42;76,17;59,73;Rural
2016;Nordeste;50.000-99.999;41,18;14,83;60,24;78,17;66,74;Urbano
2016;Nordeste;5.000-9.999;15,38;25,61;48,78;73,77;40,00;Rural
2016;Nordeste;10.000-24.999;33,44;22,24;71,24;70,78;33,42;Rural
2016;Nordeste;A partir de 100.000;48,16;73,00;55,94;76,78;55,51;Urbano
2016;Nordeste;10.000-24.999;40,54;0,45;59,82;54,97;72,73;Rural
2016;Nordeste;25.000-49.999;36,67;7,25;63,32;84,35;67,18;Urbano
2016;Nordeste;10.000-24.999;41,08;2,41;72,85;67,64;95,44;Rural
2016;Nordeste;5.000-9.999;28,57;0,77;74,23;69,72;65,62;Rural
2016;Nordeste;50.000-99.999;36,97;11,79;64,55;74,31;38,13;Rural
2016;Nordeste;10.000-24.999;45,04;0,45;76,74;42,35;80,10;Rural
2016;Nordeste;50.000-99.999;39,76;27,99;76,47;78,99;50,74;Urbano
2016;Nordeste;50.000-99.999;45,19;1,95;89,37;89,15;63,77;Rural
2016;Nordeste;10.000-24.999;52,50;2,61;72,89;82,73;44,19;Rural
2016;Nordeste;25.000-49.999;28,50;2,95;70,86;74,98;49,05;Rural
2016;Nordeste;10.000-24.999;44,23;0,91;83,82;88,89;92,59;Rural
2016;Nordeste;10.000-24.999;55,43;2,97;83,16;80,90;58,22;Urbano
2016;Nordeste;10.000-24.999;39,29;17,29;75,53;75,33;61,11;Rural
2016;Nordeste;10.000-24.999;28,57;2,54;74,87;72,29;69,77;Urbano
2016;Nordeste;25.000-49.999;56,41;12,06;78,44;95,53;45,57;Urbano
2016;Nordeste;50.000-99.999;32,80;6,00;80,52;68,09;11,05;Rural
2016;Nordeste;10.000-24.999;59,62;88,47;66,95;84,40;82,05;Urbano
2016;Nordeste;50.000-99.999;23,93;1,04;62,81;84,74;58,23;Urbano
2016;Nordeste;10.000-24.999;18,97;39,18;83,82;96,63;33,33;Rural
2016;Nordeste;10.000-24.999;30,77;56,11;77,74;89,30;68,97;Urbano
2016;Nordeste;5.000-9.999;9,09;16,87;70,97;88,69;2,63;Rural
2016;Nordeste;25.000-49.999;25,69;1,46;69,07;84,46;73,87;Rural
2016;Nordeste;10.000-24.999;23,21;8,26;62,80;94,01;14,81;Urbano
2016;Nordeste;10.000-24.999;23,53;6,47;66,19;89,47;40,00;Urbano
2016;Nordeste;5.000-9.999;20,00;0,57;64,83;89,90;33,33;Urbano
2016;Nordeste;25.000-49.999;15,87;0,60;71,01;80,69;73,64;Urbano
2016;Nordeste;Até 4.999;29,79;2,14;63,66;92,51;64,71;Rural
2016;Nordeste;5.000-9.999;23,73;8,97;65,34;84,52;53,85;Urbano
2016;Nordeste;10.000-24.999;18,42;17,82;74,82;83,15;80,00;Urbano
2016;Nordeste;5.000-9.999;12,96;0,56;85,15;85,44;89,66;Urbano
2016;Nordeste;50.000-99.999;30,24;62,04;55,55;80,73;59,72;Urbano
2016;Nordeste;25.000-49.999;20,08;3,23;80,28;90,00;75,00;Urbano
2016;Nordeste;10.000-24.999;24,06;1,46;81,90;85,31;48,86;Urbano
2016;Nordeste;5.000-9.999;27,87;10,06;86,73;98,60;33,33;Rural
2016;Nordeste;50.000-99.999;17,77;11,74;72,98;82,78;75,13;Rural
2016;Nordeste;5.000-9.999;47,62;52,83;59,78;80,65;65,00;Urbano
2016;Nordeste;25.000-49.999;36,18;73,14;65,89;85,54;71,09;Urbano
2016;Nordeste;5.000-9.999;18,18;7,39;66,01;80,00;93,33;Rural
2016;Nordeste;5.000-9.999;22,58;41,63;74,63;89,29;70,59;Urbano
2016;Nordeste;10.000-24.999;14,06;12,29;79,70;98,72;100,00;Rural
2016;Nordeste;50.000-99.999;19,62;5,85;61,87;91,43;23,66;Urbano
2016;Nordeste;5.000-9.999;22,22;2,28;69,41;90,22;62,50;Urbano
2016;Nordeste;10.000-24.999;29,79;62,28;56,09;81,40;75,68;Urbano
2016;Nordeste;Até 4.999;41,67;2,39;64,14;58,00;54,76;Urbano
2016;Nordeste;25.000-49.999;20,59;4,78;67,20;87,59;28,57;Urbano
2016;Nordeste;10.000-24.999;15,94;1,87;77,59;83,04;81,63;Rural
2016;Nordeste;10.000-24.999;12,35;22,95;63,40;87,50;64,29;Rural
2016;Nordeste;5.000-9.999;21,82;0,52;77,11;90,04;77,78;Urbano
2016;Nordeste;5.000-9.999;23,64;1,68;75,37;96,50;80,00;Rural
2016;Nordeste;5.000-9.999;13,73;2,47;74,20;83,87;15,00;Rural
2016;Nordeste;10.000-24.999;17,65;0,61;80,34;86,67;82,86;Urbano
2016;Nordeste;25.000-49.999;20,20;12,98;79,26;91,79;51,03;Urbano
2016;Nordeste;10.000-24.999;22,58;22,97;66,73;84,43;66,67;Rural
2016;Nordeste;50.000-99.999;19,55;8,93;65,49;79,36;62,31;Urbano
2016;Nordeste;25.000-49.999;23,59;33,28;65,53;82,99;75,76;Urbano
2016;Nordeste;10.000-24.999;0,00;11,19;76,22;91,53;83,33;Rural
2016;Nordeste;10.000-24.999;13,58;1,52;82,37;84,69;91,30;Urbano
2016;Nordeste;10.000-24.999;7,52;5,55;64,33;81,06;71,28;Rural
2016;Nordeste;A partir de 100.000;21,65;22,37;56,73;77,31;60,75;Urbano
2016;Nordeste;25.000-49.999;14,86;0,47;67,29;78,96;72,93;Rural
2016;Nordeste;25.000-49.999;21,84;10,07;79,41;91,51;68,78;Urbano
2016;Nordeste;Até 4.999;8,89;17,85;84,84;93,25;55,56;Urbano
2016;Nordeste;10.000-24.999;28,00;61,09;58,79;79,09;59,79;Urbano
2016;Nordeste;10.000-24.999;21,62;1,66;84,76;85,98;74,51;Rural
2016;Nordeste;10.000-24.999;24,36;51,71;78,20;89,40;70,37;Urbano
2016;Nordeste;10.000-24.999;27,40;5,59;81,91;98,65;0,00;Urbano
2016;Nordeste;Até 4.999;36,59;1,91;78,69;68,90;70,59;Urbano
2016;Nordeste;25.000-49.999;31,95;39,67;61,28;79,36;73,33;Urbano
2016;Nordeste;10.000-24.999;26,23;63,88;73,78;89,72;72,41;Urbano
2016;Nordeste;10.000-24.999;30,12;0,22;80,88;81,84;82,28;Rural
2016;Nordeste;5.000-9.999;26,83;0,65;61,64;75,92;58,33;Rural
2016;Nordeste;5.000-9.999;27,27;0,23;81,76;96,55;33,33;Rural
2016;Nordeste;5.000-9.999;12,82;0,41;78,88;84,07;46,34;Rural
2016;Nordeste;Até 4.999;26,67;36,30;77,40;83,33;77,78;Urbano
2016;Nordeste;5.000-9.999;25,93;1,71;55,14;84,38;38,89;Urbano
2016;Nordeste;25.000-49.999;30,67;78,72;71,56;88,15;71,30;Urbano
2016;Nordeste;10.000-24.999;19,69;8,79;72,80;86,06;30,11;Urbano
2016;Nordeste;Até 4.999;33,33;69,19;50,58;89,74;37,50;Urbano
2016;Nordeste;A partir de 100.000;18,26;35,99;60,58;81,17;61,94;Urbano
2016;Nordeste;25.000-49.999;16,86;0,57;72,35;79,73;72,26;Rural
2016;Nordeste;10.000-24.999;20,90;13,09;79,22;51,28;6,49;Urbano
2016;Nordeste;10.000-24.999;31,65;1,10;73,10;61,14;73,04;Urbano
2016;Nordeste;10.000-24.999;14,00;1,36;65,14;73,31;88,14;Rural
2016;Nordeste;10.000-24.999;26,64;55,16;71,76;73,05;70,79;Urbano
2016;Nordeste;5.000-9.999;8,51;1,64;76,58;94,65;10,00;Rural
2016;Nordeste;5.000-9.999;9,30;1,13;77,78;94,79;57,14;Rural
2016;Nordeste;10.000-24.999;18,03;0,97;82,39;49,83;18,71;Rural
2016;Nordeste;5.000-9.999;28,12;0,74;73,89;78,72;18,75;Rural
2016;Nordeste;10.000-24.999;22,06;1,53;79,85;91,57;37,50;Rural
2016;Nordeste;10.000-24.999;30,00;49,74;74,03;87,53;74,51;Urbano
2016;Nordeste;5.000-9.999;17,14;0,26;82,90;87,58;50,00;Rural
2016;Nordeste;25.000-49.999;18,32;5,42;81,88;84,94;78,50;Rural
2016;Nordeste;10.000-24.999;21,21;5,11;70,21;89,22;87,10;Urbano
2016;Nordeste;10.000-24.999;20,00;3,03;55,30;82,14;70,00;Rural
2016;Nordeste;Até 4.999;33,33;26,54;78,20;95,45;0,00;Urbano
2016;Nordeste;5.000-9.999;30,21;19,55;70,24;92,53;76,92;Rural
2016;Nordeste;25.000-49.999;20,24;36,85;78,51;89,29;74,46;Urbano
2016;Nordeste;10.000-24.999;19,72;34,86;76,97;79,36;75,53;Rural
2016;Nordeste;10.000-24.999;29,63;3,09;71,28;84,54;73,21;Urbano
2016;Nordeste;10.000-24.999;24,49;0,13;77,98;83,61;49,63;Urbano
2016;Nordeste;10.000-24.999;30,56;4,48;84,97;79,75;56,25;Rural
2016;Nordeste;10.000-24.999;32,43;26,38;77,16;94,65;72,73;Urbano
2016;Nordeste;10.000-24.999;26,80;34,15;79,95;86,21;79,45;Rural
2016;Nordeste;10.000-24.999;22,29;30,43;80,20;89,09;56,67;Urbano
2016;Nordeste;10.000-24.999;20,72;11,86;79,25;87,96;50,46;Rural
2016;Nordeste;Até 4.999;12,12;27,97;86,59;76,64;68,00;Urbano
2016;Nordeste;10.000-24.999;33,55;2,69;79,11;86,94;89,66;Rural
2016;Nordeste;10.000-24.999;32,18;43,66;86,02;78,42;40,24;Rural
2016;Nordeste;50.000-99.999;32,22;22,50;76,24;83,07;73,43;Urbano
2016;Nordeste;10.000-24.999;23,96;65,81;71,24;80,40;89,41;Urbano
2016;Nordeste;10.000-24.999;31,03;36,50;74,54;85,21;52,38;Urbano
2016;Nordeste;10.000-24.999;17,86;63,42;73,65;84,78;36,25;Urbano
2016;Nordeste;5.000-9.999;27,66;4,71;85,45;85,51;18,75;Urbano
2016;Nordeste;10.000-24.999;25,85;3,25;84,84;98,79;20,00;Urbano
2016;Nordeste;10.000-24.999;22,63;5,13;86,45;81,96;24,82;Rural
2016;Nordeste;50.000-99.999;26,07;52,62;79,46;96,01;67,33;Urbano
2016;Nordeste;5.000-9.999;47,50;15,28;71,83;67,16;66,67;Rural
2016;Nordeste;A partir de 100.000;19,58;86,69;54,63;72,97;56,21;Urbano
2016;Nordeste;5.000-9.999;9,62;3,60;80,54;92,96;50,00;Urbano
2016;Nordeste;Até 4.999;29,03;25,69;77,43;69,84;72,22;Rural
2016;Nordeste;5.000-9.999;27,27;35,88;83,15;70,18;18,18;Rural
2016;Nordeste;25.000-49.999;30,28;37,83;73,78;86,22;54,87;Urbano
2016;Nordeste;10.000-24.999;28,35;10,72;83,61;89,65;65,17;Urbano
2016;Nordeste;5.000-9.999;36,36;40,35;75,61;98,33;100,00;Urbano
2016;Nordeste;25.000-49.999;19,59;1,80;77,30;86,39;79,53;Urbano
2016;Nordeste;10.000-24.999;25,96;70,76;85,33;95,37;45,45;Urbano
2016;Nordeste;10.000-24.999;19,57;15,08;87,69;91,37;22,22;Rural
2016;Nordeste;5.000-9.999;19,61;15,28;83,95;89,81;95,00;Urbano
2016;Nordeste;5.000-9.999;11,76;17,98;65,97;84,77;86,11;Urbano
2016;Nordeste;5.000-9.999;32,39;23,66;79,61;97,48;50,00;Urbano
2016;Nordeste;10.000-24.999;36,59;7,32;74,56;74,72;86,96;Rural
2016;Nordeste;25.000-49.999;32,09;50,55;80,87;83,66;75,72;Urbano
2016;Nordeste;50.000-99.999;25,23;65,64;66,58;82,69;74,41;Urbano
2016;Nordeste;10.000-24.999;27,66;6,06;79,94;95,08;30,77;Rural
2016;Nordeste;5.000-9.999;38,64;5,16;88,82;67,53;11,48;Urbano
2016;Nordeste;10.000-24.999;33,33;14,78;83,82;89,32;84,00;Rural
2016;Nordeste;10.000-24.999;27,21;2,31;81,91;93,61;81,48;Urbano
2016;Nordeste;10.000-24.999;35,11;18,74;87,33;87,61;88,19;Urbano
2016;Nordeste;10.000-24.999;29,50;51,25;67,97;84,42;78,48;Urbano
2016;Nordeste;10.000-24.999;23,40;2,14;74,45;83,09;49,45;Urbano
2016;Nordeste;10.000-24.999;23,81;4,79;84,57;74,73;2,13;Rural
2016;Nordeste;10.000-24.999;20,37;0,45;81,01;84,62;63,38;Rural
2016;Nordeste;5.000-9.999;18,37;30,47;73,18;85,71;29,63;Urbano
2016;Nordeste;A partir de 100.000;25,82;54,42;68,33;82,10;67,05;Urbano
2016;Nordeste;5.000-9.999;25,93;5,06;85,83;87,35;76,67;Urbano
2016;Nordeste;10.000-24.999;11,54;44,82;80,95;88,59;62,50;Rural
2016;Nordeste;5.000-9.999;38,64;50,76;71,71;83,33;48,39;Urbano
2016;Nordeste;10.000-24.999;18,07;1,32;75,43;94,12;70,59;Urbano
2016;Nordeste;Até 4.999;35,29;8,95;76,36;90,08;16,67;Rural
2016;Nordeste;25.000-49.999;18,51;24,15;72,59;71,34;81,91;Rural
2016;Nordeste;5.000-9.999;15,91;7,50;82,67;88,16;8,70;Rural
2016;Nordeste;25.000-49.999;26,92;4,04;76,48;95,69;38,78;Urbano
2016;Nordeste;10.000-24.999;25,00;0,24;73,57;71,92;94,59;Rural
2016;Nordeste;5.000-9.999;10,71;6,23;82,42;79,91;88,10;Rural
2016;Nordeste;10.000-24.999;15,00;1,22;81,47;95,25;62,96;Urbano
2016;Nordeste;5.000-9.999;19,23;17,23;85,90;98,73;0,00;Urbano
2016;Nordeste;10.000-24.999;33,33;15,15;68,94;87,39;78,57;Rural
2016;Nordeste;10.000-24.999;36,84;0,18;86,54;91,96;8,42;Rural
2016;Nordeste;5.000-9.999;18,42;24,52;86,65;90,41;40,00;Urbano
2016;Nordeste;25.000-49.999;33,47;54,72;74,25;84,00;62,42;Urbano
2016;Nordeste;5.000-9.999;23,26;5,36;72,94;92,20;57,14;Rural
2016;Nordeste;5.000-9.999;10,00;18,24;71,07;59,38;62,50;Rural
2016;Nordeste;A partir de 100.000;39,78;93,69;67,38;78,17;83,54;Urbano
2016;Nordeste;10.000-24.999;41,46;20,34;75,37;81,20;52,31;Rural
2016;Nordeste;Até 4.999;24,24;24,10;86,64;78,10;44,83;Urbano
2016;Nordeste;5.000-9.999;12,82;36,79;75,15;79,11;68,18;Rural
2016;Nordeste;25.000-49.999;34,77;1,45;75,04;90,84;45,76;Urbano
2016;Nordeste;10.000-24.999;21,84;36,77;90,87;98,15;100,00;Urbano
2016;Nordeste;10.000-24.999;26,09;62,69;85,42;92,72;48,72;Urbano
2016;Nordeste;10.000-24.999;25,33;2,99;77,25;87,61;76,32;Urbano
2016;Nordeste;5.000-9.999;22,73;2,95;87,38;91,94;78,95;Rural
2016;Nordeste;5.000-9.999;26,15;51,43;72,24;92,00;70,83;Urbano
2016;Nordeste;10.000-24.999;31,43;1,23;91,41;98,47;100,00;Urbano
2016;Nordeste;10.000-24.999;32,80;25,54;91,68;97,14;21,43;Rural
2016;Nordeste;25.000-49.999;35,59;57,62;75,67;85,83;81,78;Urbano
2016;Nordeste;10.000-24.999;37,04;3,75;89,58;91,49;66,67;Rural
2016;Nordeste;25.000-49.999;32,41;24,60;78,42;93,65;40,00;Rural
2016;Nordeste;10.000-24.999;26,92;57,42;87,19;97,28;20,00;Urbano
2016;Nordeste;5.000-9.999;21,05;2,01;91,38;89,24;41,18;Rural
2016;Nordeste;Até 4.999;17,07;1,09;79,62;92,67;33,33;Rural
2016;Nordeste;Até 4.999;35,29;49,37;76,58;80,00;28,57;Urbano
2016;Nordeste;5.000-9.999;11,67;39,17;74,78;77,00;76,12;Rural
2016;Nordeste;10.000-24.999;17,00;3,89;82,04;83,93;85,11;Rural
2016;Nordeste;10.000-24.999;19,15;0,90;76,91;92,18;71,43;Rural
2016;Nordeste;5.000-9.999;38,89;1,26;78,62;77,03;25,00;Rural
2016;Nordeste;5.000-9.999;30,19;6,46;82,18;77,78;19,05;Rural
2016;Nordeste;5.000-9.999;18,42;2,43;73,05;79,29;61,29;Rural
2016;Nordeste;A partir de 100.000;25,34;9,69;76,33;94,77;21,74;Urbano
2016;Nordeste;25.000-49.999;22,65;53,47;66,32;65,11;80,00;Urbano
2016;Nordeste;Até 4.999;28,95;17,01;83,76;79,65;83,72;Rural
2016;Nordeste;Até 4.999;47,37;23,60;81,12;88,89;81,82;Rural
2016;Nordeste;10.000-24.999;17,01;49,47;77,96;94,88;50,00;Rural
2016;Nordeste;5.000-9.999;28,12;28,07;93,16;90,38;69,57;Rural
2016;Nordeste;10.000-24.999;36,90;25,06;71,90;73,10;83,33;Rural
2016;Nordeste;50.000-99.999;29,95;14,12;80,99;97,87;9,38;Urbano
2016;Nordeste;10.000-24.999;20,93;0,81;72,93;91,69;75,86;Rural
2016;Nordeste;Até 4.999;21,43;5,50;78,90;86,52;66,67;Rural
2016;Nordeste;25.000-49.999;29,89;3,35;79,31;86,09;86,34;Urbano
2016;Nordeste;10.000-24.999;19,54;54,10;78,59;91,37;58,33;Urbano
2016;Nordeste;Até 4.999;44,00;27,88;72,44;95,42;25,00;Rural
2016;Nordeste;50.000-99.999;23,78;72,00;84,31;98,27;50,00;Urbano
2016;Nordeste;10.000-24.999;33,33;38,53;74,09;77,83;71,15;Urbano
2016;Nordeste;10.000-24.999;27,78;57,32;79,17;83,30;35,87;Rural
2016;Nordeste;10.000-24.999;29,20;33,05;91,91;94,19;14,29;Urbano
2016;Nordeste;5.000-9.999;29,09;25,55;77,23;94,33;35,29;Rural
2016;Nordeste;10.000-24.999;29,41;68,26;72,47;88,52;64,10;Urbano
2016;Nordeste;5.000-9.999;40,00;12,67;74,00;80,00;30,00;Rural
2016;Nordeste;50.000-99.999;33,88;31,54;62,05;82,68;61,34;Urbano
2016;Nordeste;10.000-24.999;43,60;65,01;76,33;86,92;57,14;Urbano
2016;Nordeste;25.000-49.999;33,74;36,10;79,96;95,39;45,59;Rural
2016;Nordeste;25.000-49.999;23,78;24,56;87,56;84,41;80,88;Urbano
2016;Nordeste;10.000-24.999;22,22;42,81;79,55;65,85;40,48;Rural
2016;Nordeste;25.000-49.999;28,66;24,00;73,58;89,53;73,53;Rural
2016;Nordeste;10.000-24.999;29,51;54,75;78,79;82,82;66,06;Rural
2016;Nordeste;10.000-24.999;23,08;53,94;80,80;86,06;80,15;Urbano
2016;Nordeste;10.000-24.999;29,73;34,27;83,22;78,12;78,57;Rural
2016;Nordeste;50.000-99.999;24,96;35,37;85,49;82,61;53,57;Urbano
2016;Nordeste;50.000-99.999;24,89;85,99;71,15;78,29;87,75;Urbano
2016;Nordeste;10.000-24.999;19,23;73,84;79,21;98,35;0,00;Urbano
2016;Nordeste;25.000-49.999;25,97;46,13;75,85;88,31;75,37;Urbano
2016;Nordeste;10.000-24.999;27,78;45,11;82,02;90,51;91,67;Urbano
2016;Nordeste;10.000-24.999;40,34;41,27;84,20;78,82;24,57;Urbano
2016;Nordeste;50.000-99.999;26,40;84,25;81,85;81,09;83,30;Urbano
2016;Nordeste;50.000-99.999;37,63;72,08;82,00;78,29;79,07;Urbano
2016;Nordeste;25.000-49.999;34,76;16,20;86,26;62,13;7,47;Rural
2016;Nordeste;25.000-49.999;20,75;53,59;82,62;85,08;41,16;Urbano
2016;Nordeste;25.000-49.999;34,24;13,47;83,75;97,30;62,50;Rural
2016;Nordeste;25.000-49.999;32,56;57,11;81,44;81,09;51,21;Urbano
2016;Nordeste;5.000-9.999;33,33;16,56;82,50;85,27;77,78;Rural
2016;Nordeste;25.000-49.999;27,09;53,89;78,79;89,17;75,42;Urbano
2016;Nordeste;50.000-99.999;35,31;17,71;86,09;81,58;39,19;Rural
2016;Nordeste;A partir de 100.000;28,30;25,97;68,78;81,67;66,78;Urbano
2016;Nordeste;25.000-49.999;51,12;55,17;79,87;72,32;23,17;Urbano
2016;Nordeste;10.000-24.999;29,17;72,07;73,72;81,55;80,65;Urbano
2016;Nordeste;25.000-49.999;22,63;20,03;80,90;77,42;21,97;Rural
2016;Nordeste;10.000-24.999;33,33;74,37;86,93;91,21;56,25;Urbano
2016;Nordeste;5.000-9.999;23,53;10,78;75,49;96,39;0,00;Urbano
2016;Nordeste;10.000-24.999;25,24;52,25;77,27;84,08;56,00;Rural
2016;Nordeste;10.000-24.999;42,03;26,34;80,81;83,74;84,21;Rural
2016;Nordeste;10.000-24.999;24,32;9,60;88,38;86,31;36,84;Rural
2016;Nordeste;50.000-99.999;36,61;1,43;71,15;84,31;73,25;Urbano
2016;Nordeste;A partir de 100.000;29,12;73,16;60,85;69,82;72,17;Urbano
2016;Nordeste;10.000-24.999;35,56;6,93;62,93;76,02;69,23;Rural
2016;Nordeste;25.000-49.999;19,38;70,12;83,15;98,71;40,00;Urbano
2016;Nordeste;10.000-24.999;51,61;1,52;70,12;81,95;65,22;Urbano
2016;Nordeste;10.000-24.999;26,00;43,60;83,41;84,24;62,50;Urbano
2016;Nordeste;10.000-24.999;30,67;0,28;69,32;84,64;55,49;Urbano
2016;Nordeste;10.000-24.999;26,09;43,11;87,09;88,95;70,00;Rural
2016;Nordeste;10.000-24.999;29,55;56,77;74,48;95,56;28,57;Urbano
2016;Nordeste;10.000-24.999;39,11;78,25;73,67;78,58;81,43;Urbano
2016;Nordeste;25.000-49.999;34,45;42,65;80,62;89,48;77,30;Urbano
2016;Nordeste;50.000-99.999;35,08;32,68;75,92;88,64;79,58;Urbano
2016;Nordeste;25.000-49.999;29,03;0,61;82,12;89,07;29,95;Rural
2016;Nordeste;10.000-24.999;48,29;4,04;83,01;91,78;60,49;Urbano
2016;Nordeste;10.000-24.999;21,15;26,82;82,09;92,95;86,49;Rural
2016;Nordeste;25.000-49.999;36,62;34,16;77,73;80,24;32,44;Urbano
2016;Nordeste;10.000-24.999;25,58;4,08;87,15;90,00;27,27;Rural
2016;Nordeste;10.000-24.999;26,79;46,88;85,08;96,14;78,57;Urbano
2016;Nordeste;A partir de 100.000;34,56;47,16;75,26;77,80;64,70;Urbano
2016;Nordeste;25.000-49.999;31,37;43,04;70,73;82,38;84,95;Rural
2016;Nordeste;50.000-99.999;27,71;9,90;69,97;84,62;73,39;Urbano
2016;Nordeste;50.000-99.999;31,72;72,56;74,30;88,26;66,33;Urbano
2016;Nordeste;10.000-24.999;19,85;30,94;83,98;83,81;65,70;Rural
2016;Nordeste;25.000-49.999;25,27;21,21;81,04;66,23;17,84;Rural
2016;Nordeste;5.000-9.999;47,06;34,33;79,83;48,57;60,38;Rural
2016;Nordeste;A partir de 100.000;31,91;3,03;61,92;79,98;50,84;Urbano
2016;Nordeste;25.000-49.999;12,97;12,15;97,20;75,09;27,36;Rural
2016;Nordeste;50.000-99.999;26,91;38,67;68,56;83,88;63,03;Urbano
2016;Nordeste;25.000-49.999;28,16;7,21;81,86;77,42;52,02;Urbano
2016;Nordeste;25.000-49.999;22,79;29,30;91,02;90,16;24,44;Rural
2016;Nordeste;25.000-49.999;23,63;3,09;76,08;85,58;70,39;Urbano
2016;Nordeste;25.000-49.999;60,00;5,80;34,78;85,29;50,00;Urbano
2016;Nordeste;10.000-24.999;17,65;1,22;58,84;83,33;50,00;Urbano
2016;Nordeste;A partir de 100.000;30,43;15,00;66,14;75,78;70,92;Urbano
2016;Nordeste;10.000-24.999;38,46;9,32;72,99;91,67;45,45;Urbano
2016;Nordeste;10.000-24.999;38,33;40,58;80,71;60,91;6,49;Rural
2016;Nordeste;10.000-24.999;30,00;53,21;75,06;78,18;75,00;Rural
2016;Nordeste;25.000-49.999;40,90;25,05;82,15;94,79;17,07;Rural
2016;Nordeste;10.000-24.999;32,20;58,30;70,96;94,44;50,00;Urbano
2016;Nordeste;10.000-24.999;24,14;31,80;67,87;78,91;48,00;Rural
2016;Nordeste;10.000-24.999;18,75;35,38;73,35;75,14;85,71;Urbano
2016;Nordeste;10.000-24.999;50,00;46,35;81,77;68,75;21,67;Urbano
2016;Nordeste;10.000-24.999;35,19;2,21;77,21;94,74;100,00;Urbano
2016;Nordeste;10.000-24.999;23,08;15,70;58,72;84,42;75,00;Urbano
2016;Nordeste;10.000-24.999;20,00;42,90;75,07;60,78;11,67;Rural
2016;Nordeste;10.000-24.999;42,42;53,56;87,18;85,93;66,67;Rural
2016;Nordeste;10.000-24.999;38,41;45,49;72,81;82,14;75,00;Rural
2016;Nordeste;25.000-49.999;24,13;51,60;78,52;76,52;73,49;Urbano
2016;Nordeste;50.000-99.999;48,62;11,93;75,13;82,26;81,99;Urbano
2016;Nordeste;10.000-24.999;34,84;62,80;70,17;83,89;74,85;Urbano
2016;Nordeste;10.000-24.999;48,15;1,10;80,59;82,30;89,47;Urbano
2016;Nordeste;5.000-9.999;19,57;7,12;85,75;91,78;72,73;Urbano
2016;Nordeste;10.000-24.999;32,26;32,83;68,43;66,27;26,79;Rural
2016;Nordeste;50.000-99.999;39,35;31,28;73,84;89,50;61,98;Urbano
2016;Nordeste;25.000-49.999;30,91;68,64;58,78;89,14;40,68;Urbano
2016;Nordeste;A partir de 100.000;22,62;29,63;60,56;79,30;64,83;Urbano
2016;Nordeste;10.000-24.999;45,10;9,05;78,89;86,32;72,22;Rural
2016;Nordeste;10.000-24.999;58,33;21,13;85,92;95,24;0,00;Rural
2016;Nordeste;50.000-99.999;28,83;47,55;81,87;83,51;67,98;Rural
